Text,Classification
"RE: [ILUG] cheap linux PCsActually, I'd be more inclined to look into:http://www.theregister.co.uk/content/54/27489.htmlAvoiding giving any cash to a certain corporation <g>P> -----Original Message-----> >I'd normally never buy this but the Xbox is Eur300 on IOL's shop, a very> >large company are making a loss on it and:> >> >http://xbox-linux.sourceforge.net/articles.php?aid=1&sub=Press%20Release%> 3A%20Xbox%20Linux%20Mandrake%209%20Released> >> >Mandrake has been released for it.> > isn't it ¤250 in Smyths?> > don't forget to add to that the modchip, and the time to put it on.> > (/me thinks unless you want 3d graphics, www.mini-itx.com is the way to go> :))> -- Irish Linux Users' Group: ilug@linux.iehttp://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.List maintainer: listmaster@linux.ie",0
"RE: liberal defnitionsYes, it is.  You just want to be called a liberal when you reallyaren't.> -----Original Message-----> From: Geege Schuman [mailto:geege@barrera.org]> Sent: Tuesday, September 24, 2002 5:12 AM> To: johnhall@evergo.net; FoRK> Subject: RE: liberal defnitions> > per john hall:> ""The opinion that EITHER we are spending too much OR we have too much> regulation is pretty> much anathema to liberal politics.""> > no it's not.> > geege> >",0
"RE: Slaughter in the Name of God> From: Stephen D. Williams [mailto:swilliams@hpti.com]> > Just to further weaken the food transaction argument, I'll note thatin> my neighborhood, the local McDonalds won't even hand you your drink in> the drive through until you fork over the cash.  Maybe you never bought a hot dog from a street vendor.> And why is it that the margin of survival is so thin?  Could it bethat> all of these tribal rivalries are part of what's holding backwholesale> movement to the modern, first world patterns of constructive thinking?Well, yes.  But it doesn't change the idea that the margin of survivalprobably IS that thin in this region.> I'm sure that both sides were ready to be the agressor.  I'm not.  I'm sure both sides were equally ready to be the aggressorprovided they were in a predominant position of power.> Bush's reluctance to blast blind obeyance of religion as taught byyour> local madrassa or KKK leader, apparently because he is fully involved> with the general effort to expand unfettered religiosity as thesolution> to the world's ills, is disappointing.  He has spoke against madrassa,> but what I heard sounded lame and carefully crafted to shield religion> in general from scrutiny.1. Which religion and how it is currently being expressed matters.2. The US is trying to avoid making war on the Muslim religion.3. US Leadership remains reflexively multi-cultural.> We all have> disagreements, but at some point it becomes a crime against humanity.I didn't say burning the train was a good thing.  I said I understood itwasn't a spontaneous attack on people who had done no wrong.",0
"Re: Polit-spam----- Original Message -----From: ""Gary Lawrence Murphy"" <garym@canada.com>>> >>>>> ""w"" == wpin  <lslifriend> writes:>>     w> Those who want to leave for the Netherlands to carry on any>     w> kind of education,including for PHD, must be careful>     w> . Especially the university of Groningen(RUG) should be>     w> avoided. This university was once a good one but now it has>     w> lost its reputation. ... Studying is a good investment in time>     w> and money. So invest in the right place and time. You are>     w> warned.Dear gawd - 'lost its reputation' - how horrible for those NorthernEuropeans. What could possibly be worse than that?",0
"Re: [zzzzteana] The Cafe Forteana is back online!!!Tom R:> http://www.cliktrik.com/people/family/me/0419.jpg> Which one's you?TimC------------------------ Yahoo! Groups Sponsor ---------------------~-->Plan to Sell a Home?http://us.click.yahoo.com/J2SnNA/y.lEAA/MVfIAA/7gSolB/TM---------------------------------------------------------------------~->To unsubscribe from this group, send an email to:forteana-unsubscribe@egroups.com Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",0
"Re: boycotting yahooCDale wrote:> > I was wondering if anyone knows of an alternative that allows> all the bells and whistles that yahoo has, such as reminders,> file storage, calendars, etc.SmartGroups, I think.-- #kenP-)}Ken Coar, Sanagendamgagwedweinini  http://Golux.Com/coar/Author, developer, opinionist      http://Apache-Server.Com/""Millennium hand and shrimp!""",0
"[zzzzteana] A New Theory on Mapping the New Worldhttp://www.washingtonpost.com/wp-dyn/articles/A46455-2002Oct5.htmlA New Theory on Mapping the New WorldBy Guy GugliottaWashington Post Staff WriterMonday, October 7, 2002; Page A07In 1507, a group of scholars working in France produced an extraordinary mapof the world, the first to put the still-recent discoveries of Columbus andothers into a new continent separate from Asia, and to call that continent""America."" With the Waldseemuller map, the New World was born.But there was something else. What would later come to be called SouthAmerica and Central America were surprisingly well-shaped, not only on theeast coast, where explorers had already sailed, but also on the west coast-- which no European was known to have seen.The ice cream cone bulge that sticks out into the Pacific at the junction ofmodern-day Chile and Peru is readily visible and in almost exactly the rightgeographical spot -- not only in the main map, but also in an inset printedalong its top.The shape of South America in the main map appears distorted because of thecurvature of the Earth.It is an improbable coincidence, if it was a coincidence, for the map -- 12large printed pages to be arrayed in one 36-square-foot wall display -- waspublished six years before Vasco Balboa's 1513 trip across the Isthmus ofPanama and 12 years before Ferdinand Magellan's 1519-22 trip around theworld.Did someone get there earlier?...------------------------ Yahoo! Groups Sponsor ---------------------~-->4 DVDs Free +s&p Join Nowhttp://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM---------------------------------------------------------------------~->To unsubscribe from this group, send an email to:forteana-unsubscribe@egroups.com Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",0
[ILUG] Can I be added to your email distribution lists?Dell QuinnAccount ExecutiveFleishman-Hillard Saunders15 Fitzwilliam QuayDublin 4IrelandTel: 01 6188428Fax: 01 6602244Mobile: 086 6048101 -- Irish Linux Users' Group: ilug@linux.iehttp://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.List maintainer: listmaster@linux.ie,0
"Re: Tech's Major DeclineI'm not sure which way to makethe old bits call on this:[A] <http://www.xent.com/pipermail/fork/2002-September/014448.html>was posted well after[B] <http://www.xent.com/pipermail/fork/2002-August/014351.html>was in the archives, but thenagain, [B] didn't bother withany commentary (new bits).If you two can agree upon whowas at fault, penance will beto explain how feedback phaseis affected by time lags, andtie that in to the spontaneousgeneration of ""business cycles""in the Beer Game. *-Dave* <http://web.mit.edu/jsterman/www/SDG/beergame.html>see also:Explaining Capacity Overshoot and Price War: Misperceptions  of Feedback in Competitive Growth Markets <http://web.mit.edu/jsterman/www/B&B_Rev.html>in which the scenario 4 (marginoriented tit for tat) seems closeto the strategy described in:""game theoretical gandhi / more laptops""<http://www.xent.com/aug00/0200.html>",0
"Re: The MIME information you requested (last changed 3154 Feb 14)Justin Mason writes:> Has anyone figured out what's up with this?  Does someone out there> think that FoRK needs some MIME tutoring?I was puzzled at first, but I think I understand what happened.First, I approved the post because it didn't appear to be spam, eventhough it wasn't from a member.  I thought it was odd that someonewanted to send the MIME blurb to the list, but it was not really thatdifferent from causing the New York Times web site to send a story tothe list.  (Except that the bits here are antediluvian, but old bits area problem to be solved by social opporobrium, not technical constraints.)But I think what actually happened is that some idiot got infected byKlez and had both FoRK and the pine-robot autoresponder address in theirmailbox or addressbook, so Klez forged mail from fork@xent.com to theautoresponder, which responded.  To FoRK.",0
"Re: Canadians>>>>> ""R"" == Russell Turpin <deafbox@hotmail.com> writes:    R> Things aren't all that bad. I remember Vancouver as having a    R> broad variety of good, local eateries.  And Toronto as having a    R> variety of good, local strip joints. ;-) I haven't been to Van in years, but I do know that in Toronto, outsideof the small deeply ethnic neighbourhoods, if you stray more than 50feet from Wellesley and Jarvis or Queen and Spadina, you're indoughnutland; there's far more like the eateries in the Eaton Centrethan there are quaint cafes like McCaul north of Dundas, and the rarelittle eateries are not brimming with lunchtime traffic (you can stillfind a seat at noon at Village by the Grange)When most of Toronto does not live in those neighbourhoods but insteadlives in Scarborough, Malton, Mississauga and Markham (franchisevilles), youwill quickly see that one or two trendy strips does not save an entirenation.-- Gary Lawrence Murphy <garym@teledyn.com> TeleDynamics Communications Inc Business Advantage through Community Software : http://www.teledyn.com""Computers are useless.  They can only give you answers.""(Pablo Picasso)",0
"RE: Hanson's Sept 11 message in the National Review> On Thu, Sep 19, 2002 at 11:11:47AM -0400, Bill Stoddard wrote:> > people? Either these folks are social misfits who have no> understanding of> > human interactions (else they would try more constructive means> to get their> > message across) or they are just out to get their rocks off> regardless of> > how it affects other people, and that is immoral at best and> downright evil> > at worst.>> Are you kidding? It was fucking BRILLIANT. Do you know what> exposure that got> them? They sat perfectly so that the cameras could focus on the mildly> exasperated Rumsfeld and their ""UN Inspections not war"" banner.What I am specifically referring to is protesters shouting down speakers ormaking so much noise that it interferes with the speaker. That's wrong,immoral and unethical no matter what the political bent of the speakers andthe protesters. Rowdy protests in their own venue (on a college campus orsome of the commons areas of DC) is perfectly fine by me. Waving signs toget attention is fine.> That picture> will be dominating the news cycles in China, Iraq, Russia, Germany, and> France, at least. For goodness sakes, you're arguing about it on FoRK. In> politics by sound-bite, those two rude hags kicked ass and took names.>> For the record, I don't think they even got arrested, which is a shame.Well, Owen implied the protesters were arrested. Was he just jacking himselfoff at the expense of other people? Exactly why is it a shame that they werenot arrested? Think about what you are saying and what you are telegraphingabout your state of mind here. You WANT people to do bad things (ie, policearresting peaceful protesters) if it can help you further your cause? Thatattitude just sucks. You have no moral ground to stand on if that is whatyou believe.> It is part of the game -- make an ass of yourself, get your point on> the nightly> news, spend a couple days in the clink for disorderly.Sure, just don't whine about getting arrested if you make it a point to getin someone's face.One other comment... Most of the people that are protesting against takingout the Iraqi dictator wouldn't give a rats ass if a nuke went off in NYC.They simply wouldn't care so why in the hell should the Americal publiclisten to them on matters of national security?So enlighten me, exactly why shouldn't Hussein be taken out? And if youranswr boils down to ""i don't give a shit about what happens to the US"", youcan kiss my ass :-)Bill",0
